Kepler_ID,period,transit_depth,transit_duration,flux_std,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
2166206,30.31936149250357,4.633700934601591e-05,10.0,0.0001808274915853,2166206,K01028.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,8.09695764,140.74216,1.165,3.319,283.5,34.0,1197.0,484.58,35.4,1,q1_q17_dr25_tce,5949.0,4.024,1.707,292.73627,37.560341,13.295,0
2167444,20.099760826971245,0.0008631543886594,10.0,0.0041672043304337,2167444,K06261.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,2.43574046,133.47404,0.997,22.25,6223.0,24.62,2102.0,4614.94,74.6,1,q1_q17_dr25_tce,7239.0,4.129,1.781,292.99991,37.580139,14.141,0
2167890,23.433655021751587,0.0028284951245224,0.5,0.0033986723299757,2167890,K03670.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.64830047,133.034879,0.873,2.6395,12668.0,126.54,3042.0,20225.84,79.8,1,q1_q17_dr25_tce,4839.0,2.761,9.278,293.09363,37.514511,12.858,0
2284957,23.090370990081848,8.778228420495369e-05,10.0,0.0003597049639359,2284957,K08085.01,,CANDIDATE,CANDIDATE,0.416,0,0,0,0,419.2615,187.5475,0.5,21.53,287.8,1.7,256.0,1.02,10.1,1,q1_q17_dr25_tce,5979.0,4.379,0.975,286.61917,37.62624,14.547,1
2299738,26.338686157436342,0.0075735996625631,2.9000000000000004,0.0127569601987868,2299738,K07628.01,,CANDIDATE,CANDIDATE,0.901,0,0,0,0,1.8134378,132.6703,0.418,7.776,97.4,0.69,1158.0,423.67,19.1,1,q1_q17_dr25_tce,5094.0,4.618,0.7,290.71725,37.64901,13.961,1
2301068,477.4488558905613,0.0001979921352912,7.65,0.0001567682257164,2301068,K06263.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,8.60965352,134.38829,0.213,2.218,63.2,3.33,1550.0,1365.41,9.9,1,q1_q17_dr25_tce,5418.0,3.447,4.233,291.02719,37.613911,12.765,1
2302548,24.7259797532144,0.0060461826884466,5.25,0.0062702405712996,2302548,K00988.01,Kepler-261 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.38122447,268.02421,0.319,2.715,801.5,2.18,672.0,48.37,41.9,1,q1_q17_dr25_tce,5095.0,4.566,0.78,291.36478,37.609169,13.562,1
2302548,24.7259797532144,0.0060461826884466,5.25,0.0062702405712996,2302548,K00988.02,Kepler-261 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.5709023,135.87209,0.945,3.587,764.2,2.82,505.0,15.33,26.3,2,q1_q17_dr25_tce,5095.0,4.566,0.78,291.36478,37.609169,13.562,1
2302758,21.921772654791987,8.351214143118693e-05,10.0,0.0004542829629332,2302758,K07629.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.542122617,131.98408,0.108,1.283,88.3,0.94,2238.0,5914.13,16.3,1,q1_q17_dr25_tce,5875.0,4.476,0.998,291.40289,37.676689,14.661,0
2302997,26.002930409642342,0.0049366891927752,10.0,0.0048361842929914,2302997,K07630.01,,CANDIDATE,CANDIDATE,0.957,0,0,0,0,16.2982201,134.7404,0.698,2.558,199.0,0.78,388.0,5.38,7.9,1,q1_q17_dr25_tce,3905.0,4.736,0.521,291.4549,37.67712,14.709,1
2303903,21.20639588405928,0.0001815547096839,10.0,0.0013492532695282,2303903,K04709.01,,CANDIDATE,CANDIDATE,0.8,0,0,0,0,3.70858595,134.47308,0.115,1.94,305.4,1.33,995.0,231.84,11.3,1,q1_q17_dr25_tce,5420.0,4.596,0.771,291.64294,37.632408,15.947,1
2304320,650.3674089025221,0.0006543677879419,2.9000000000000004,0.0002828859907238,2304320,K02033.01,Kepler-1064 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,16.54081386,133.95274,0.688,2.5996,370.0,1.57,570.0,24.87,32.8,1,q1_q17_dr25_tce,5064.0,4.572,0.769,291.74164,37.688938,13.755,1
2305255,24.567024154802148,0.0005031272988851,2.9000000000000004,0.0008180392377888,2305255,K04935.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,24.5714867,156.0157,0.978,29.96,506.4,3.04,637.0,39.0,31.1,1,q1_q17_dr25_tce,5977.0,4.462,0.956,291.96451,37.60878,14.924,0
2305372,49.16023173084708,0.3608204832211289,0.5,0.1716301510140871,2305372,K06264.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.40469182,131.552084,0.597,6.26327,702439.0,217.25,2263.0,6187.57,2651.1,1,q1_q17_dr25_tce,6230.0,4.043,1.863,291.99033,37.672749,13.821,0
2305543,149.17202316641252,0.1022338582117702,0.5,0.0297483142608001,2305543,K04936.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.681137796,131.57697,0.968,2.7287,105189.0,45.75,2025.0,3995.23,432.5,1,q1_q17_dr25_tce,5872.0,4.474,0.864,292.02686,37.600651,12.545,0
2305866,21.772102896167496,0.0001827345940085,0.5,0.0001848794929993,2305866,K02610.01,,CANDIDATE,CANDIDATE,0.966,0,0,0,0,24.1073172,145.9415,0.693,10.465,104.2,2.74,1065.0,304.22,23.6,1,q1_q17_dr25_tce,6585.0,3.813,2.517,292.09332,37.61348,12.605,1
2305866,21.772102896167496,0.0001827345940085,0.5,0.0001848794929993,2305866,K02610.02,,CANDIDATE,CANDIDATE,0.441,0,0,0,0,115.230655,176.644,0.95,17.735,164.4,4.02,632.0,37.8,21.3,2,q1_q17_dr25_tce,6585.0,3.813,2.517,292.09332,37.61348,12.605,1
2306740,20.61379725295902,0.1835884763634629,0.5,0.0532396364198512,2306740,K06265.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.306982793,143.7331641,0.564,11.4277,341790.0,81.21,960.0,200.8,3691.9,1,q1_q17_dr25_tce,5912.0,4.225,1.217,292.26981,37.6982,13.545,0
2307199,26.904305349245227,0.0002731248086669,5.25,0.0003372400722062,2307199,K00151.01,,CANDIDATE,CANDIDATE,0.752,0,0,0,0,13.4471791,132.830555,0.963,3.0454,1428.2,5.24,848.0,122.34,105.3,1,q1_q17_dr25_tce,6276.0,4.405,1.041,292.37476,37.630959,14.0,1
2307206,204.05653183326635,0.3721074690387052,0.5,0.01628824445386,2307206,K03549.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,204.0329342,253.536626,0.49,17.5623,411374.0,57.35,272.0,1.29,884.9,1,q1_q17_dr25_tce,5553.0,4.577,0.806,292.37616,37.657459,15.734,0
2307415,20.766733468723217,6.651274748250654e-05,5.25,0.0001888821465405,2307415,K02053.01,Kepler-356 c,CONFIRMED,CANDIDATE,0.978,0,0,0,0,13.12162167,133.39526,0.807,3.6138,196.9,1.99,913.0,164.48,32.7,2,q1_q17_dr25_tce,6140.0,4.265,1.277,292.42108,37.682819,12.992,1
2307415,20.766733468723217,6.651274748250654e-05,5.25,0.0001888821465405,2307415,K02053.02,Kepler-356 b,CONFIRMED,CANDIDATE,0.983,0,0,0,0,4.6126736,132.7757,0.755,3.0643,133.2,1.6,1294.0,663.8,34.3,1,q1_q17_dr25_tce,6140.0,4.265,1.277,292.42108,37.682819,12.992,1
2308411,682.3716165594745,0.0007196395050642,7.65,0.0005611475813945,2308411,K07631.01,,FALSE POSITIVE,FALSE POSITIVE,0.014,0,0,1,0,0.983304511,132.48478,0.477,1.78,79.9,1.1,2121.0,4774.53,10.1,1,q1_q17_dr25_tce,6363.0,4.386,1.198,292.63766,37.64188,14.981,0
2308957,24.4182200161892,0.1458415690075806,0.5,0.0989737684581895,2308957,K06266.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.109841858,132.1655985,0.12,8.11952,300713.0,177.78,2944.0,17830.7,2082.6,1,q1_q17_dr25_tce,5788.0,3.607,3.211,292.75183,37.603539,14.52,0
2309585,325.2230662758937,0.0154278418746647,0.5,0.0019976559684864,2309585,K01004.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.838514968,352.72266,0.045,2.7391,2721.7,4.86,1426.0,974.1,63.7,1,q1_q17_dr25_tce,5751.0,4.508,0.94,292.89935,37.656059,15.373,0
2309587,25.740520396448133,0.0374957669373603,0.5,0.0239307967554149,2309587,K05982.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,0,1,0,0,1.838514245,132.101259,0.947,3.2601,118965.0,57.6,1572.0,1447.16,470.0,1,q1_q17_dr25_tce,5799.0,4.326,1.055,292.89972,37.659309,13.925,0
2309719,163.0488923574064,0.0073589130701241,0.5,0.0005990211234134,2309719,K01020.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,54.35635067,164.070221,1.142,6.4345,10510.4,38.81,566.0,24.18,628.1,1,q1_q17_dr25_tce,6161.0,4.281,1.255,292.93085,37.60664,12.899,0
2309910,68.2143519635279,0.0003117592688383,2.9000000000000004,0.0004947169451532,2309910,K04937.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,1.8437362,132.23042,1.189,21.04,341.1,25.26,1628.0,1655.74,83.4,1,q1_q17_dr25_tce,6032.0,4.358,1.114,292.97159,37.65733,14.615,0
2310993,423.5110926563206,0.0006182720871588,10.0,0.0007491771621171,2310993,K04938.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,55.180772,147.7141,0.306,9.791,474.6,2.37,531.0,18.79,11.5,1,q1_q17_dr25_tce,6306.0,4.426,1.076,293.22018,37.610699,15.551,1
2422820,36.930249090898826,0.0002320276583916,5.25,0.000590397288179,2422820,K06267.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,13.8911152,137.3481,0.168,5.062,204.9,1.12,674.0,48.8,10.3,1,q1_q17_dr25_tce,5472.0,4.499,0.79,286.13458,37.799881,15.365,1
2436378,375.3504002649569,0.0896661934026324,0.5,0.0126070572163276,2436378,K02682.01,,FALSE POSITIVE,FALSE POSITIVE,0.006,0,1,0,0,8.53161917,136.27763,1.118,2.9596,65744.0,54.6,891.0,148.92,86.1,1,q1_q17_dr25_tce,5780.0,4.438,1.0,290.14175,37.741367,18.498,0
2437060,22.3081968673456,0.0667058128321459,0.5,0.0415830835270707,2437060,K03712.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,3.187087241,132.8582,0.665,7.2897,129093.0,928.96,4037.0,62743.06,197.0,1,q1_q17_dr25_tce,4599.0,2.137,23.673,290.19952,37.776989,16.988,0
2437112,62.726593382892815,0.0004195592525824,5.25,0.0009911352164308,2437112,K03461.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,18.79852,138.02082,0.936,4.795,487.4,2.04,509.0,15.82,11.2,1,q1_q17_dr25_tce,4808.0,4.589,0.715,290.20361,37.774342,16.153,0
2437112,62.726593382892815,0.0004195592525824,5.25,0.0009911352164308,2437112,K03461.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,3.18740907,132.8032,0.144,6.19,137.5,0.81,919.0,168.43,9.2,3,q1_q17_dr25_tce,4808.0,4.589,0.715,290.20361,37.774342,16.153,0
2437149,28.19313497408473,0.13056706503799,0.5,0.0419852975483842,2437149,K03598.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,18.79862195,138.028268,0.524,7.4782,380204.0,55.07,575.0,25.91,551.3,1,q1_q17_dr25_tce,5334.0,4.585,0.796,290.20575,37.769138,17.628,0
2437209,384.5788653991859,0.052148900674451,5.25,0.0192971498861743,2437209,K04939.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,281.36926,215.41653,0.038,66.892,12435.0,56.94,507.0,15.57,135.6,1,q1_q17_dr25_tce,4818.0,3.125,5.303,290.20993,37.725979,16.353,0
2437452,28.94114826197225,0.071137310849885,0.5,0.0180898154497894,2437452,K06268.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.234965722,134.582307,0.548,7.0245,164848.0,34.03,843.0,119.12,671.3,1,q1_q17_dr25_tce,5653.0,4.573,0.798,290.22617,37.75964,16.981,0
2437488,72.3924814203533,0.0013215538442716,0.5,0.0006707569585684,2437488,K03920.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,14.46993942,141.81105,1.027,7.455,1235.3,85.84,1713.0,2033.61,41.9,1,q1_q17_dr25_tce,4735.0,2.715,9.043,290.22916,37.76141,14.962,0
2437505,64.4213349472879,0.274753465983292,0.5,0.0471503907554701,2437505,K02671.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,21.47642727,149.26156,0.006,5.5498,348130.0,59.5,655.0,43.52,124.8,1,q1_q17_dr25_tce,5780.0,4.438,1.0,290.23032,37.777481,17.29,0
2437783,22.360484355562846,0.0164085713407714,0.5,0.0086784628347841,2437783,K03745.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,7.45306683,131.76434,10.337,4.7617,46552.0,1044.28,932.0,178.53,84.3,1,q1_q17_dr25_tce,5780.0,4.438,1.0,290.25198,37.763203,17.3,0
2437804,21.5024091692036,0.0001655888115599,10.0,0.0009261570390557,2437804,K06269.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,7.45301717,131.77618,0.035,3.685,551.5,37.37,2595.0,10730.53,18.3,1,q1_q17_dr25_tce,4475.0,2.329,16.755,290.25357,37.759418,14.158,0
2437897,419.8589780970095,0.001099799303819,7.65,0.000942134075219,2437897,K04909.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.65320144,132.40988,0.148,1.525,132.1,0.74,1059.0,296.8,6.7,1,q1_q17_dr25_tce,4544.0,4.609,0.661,290.26178,37.787189,15.762,0
2438061,23.693509463651804,0.0066313054111479,2.9000000000000004,0.0125779922010516,2438061,K06270.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.442941283,132.011468,1.164,4.1847,37338.0,48.18,1352.0,788.17,229.7,1,q1_q17_dr25_tce,5780.0,4.438,1.0,290.27701,37.79097,,0
2438062,33.02620769082101,0.004663144214445,2.9000000000000004,0.0066888953966645,2438062,K06271.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.44295727,132.00292,1.242,4.0656,15298.0,44.35,1352.0,788.17,85.5,1,q1_q17_dr25_tce,5780.0,4.438,1.0,290.27707,37.791946,16.389,0
2438070,30.56827340565983,0.0001347334807907,7.65,0.0004069563960839,2438070,K00363.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.442945167,171.09721,1.217,4.0145,677.9,38.29,1587.0,1499.89,102.8,1,q1_q17_dr25_tce,5657.0,4.121,1.428,290.27777,37.78933,13.771,0
2438264,570.0882667340021,0.0029566457725309,7.65,0.0010269396406351,2438264,K00440.01,Kepler-156 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.90688891,177.9305,0.014,3.9879,924.7,2.35,588.0,28.32,75.0,1,q1_q17_dr25_tce,5097.0,4.554,0.797,290.29651,37.749489,14.172,1
2438264,570.0882667340021,0.0029566457725309,7.65,0.0010269396406351,2438264,K00440.02,Kepler-156 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.973455252,170.885791,0.817,1.6519,741.6,2.46,867.0,133.55,65.4,2,q1_q17_dr25_tce,5097.0,4.554,0.797,290.29651,37.749489,14.172,1
2438406,203.65858237361653,0.0060859339191201,0.5,0.0014365511147293,2438406,K04941.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,262.71162,134.3692,0.019,7.72,1449.0,3.69,272.0,1.29,7.0,1,q1_q17_dr25_tce,5398.0,4.375,0.99,290.31512,37.742451,16.546,0
2438490,23.21113317827556,0.0307145776975906,0.5,0.0253044494221956,2438490,K03699.01,,FALSE POSITIVE,FALSE POSITIVE,0.009,0,1,0,0,3.31577795,131.53883,0.633,4.2349,94567.0,27.77,1104.0,349.78,124.6,1,q1_q17_dr25_tce,5528.0,4.516,0.849,290.32596,37.76152,17.772,0
2438502,24.89154057622892,0.0097367603668483,2.9000000000000004,0.0124616976904644,2438502,K01003.01,,FALSE POSITIVE,FALSE POSITIVE,0.046,0,1,0,0,8.360616221,172.264978,0.21,7.5385,28066.3,40.35,1263.0,601.6,425.6,1,q1_q17_dr25_tce,5463.0,3.79,2.445,290.32791,37.726742,16.209,0
2438513,26.54985148611504,0.0031067880672991,7.65,0.0055329226290282,2438513,K01944.01,Kepler-1777 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.18420006,139.05644,0.746,2.5014,499.3,2.59,819.0,106.52,23.3,1,q1_q17_dr25_tce,5771.0,4.374,1.068,290.32867,37.72311,13.982,1
2438513,26.54985148611504,0.0031067880672991,7.65,0.0055329226290282,2438513,K01944.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,8.3606759,138.81934,0.259,6.287,194.8,1.49,929.0,176.04,17.7,2,q1_q17_dr25_tce,5771.0,4.374,1.068,290.32867,37.72311,13.982,0
2438517,20.768490971571573,0.0001209799771685,10.0,0.0006737170992739,2438517,K06272.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,3.31587688,131.50648,0.688,3.152,185.6,1.27,1097.0,342.77,11.4,1,q1_q17_dr25_tce,5385.0,4.476,0.875,290.32913,37.763889,15.539,0
2439243,387.8893000161193,0.0011462796888504,5.25,0.0009195726829079,2439243,K02280.01,Kepler-1172 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,26.0203329,154.5286,0.704,4.965,1164.4,4.53,675.0,49.09,23.7,1,q1_q17_dr25_tce,5624.0,4.218,1.244,290.47452,37.766602,15.889,1
2440757,464.88303204686247,0.0038642380782436,0.5,0.0006057680340766,2440757,K00792.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.433769925,170.403536,1.268,1.8868,1976.3,46.58,1920.0,3209.29,112.6,1,q1_q17_dr25_tce,6017.0,4.22,1.339,290.84369,37.728828,15.122,0
2441151,28.97361762285601,0.0002202172605675,10.0,0.0006074239685742,2441151,K00603.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.192009479,171.671953,1.248,2.9453,1475.6,35.9,1446.0,1030.69,131.2,1,q1_q17_dr25_tce,5499.0,4.28,1.125,290.93726,37.703972,14.687,0
2441161,21.92235385694032,0.0379036310430041,0.5,0.0198680289052107,2441161,K03642.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.192004364,132.218114,1.003,3.075,99583.0,37.56,1118.0,369.54,298.7,1,q1_q17_dr25_tce,5306.0,4.642,0.687,290.93845,37.701172,16.654,0
2441495,627.4099760313641,0.0010758843644703,5.25,0.0002649833521243,2441495,K00166.01,Kepler-479 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.49340725,138.462232,0.594,2.2614,715.7,2.2,649.0,42.08,76.2,1,q1_q17_dr25_tce,5207.0,4.561,0.795,291.02185,37.769791,13.575,1
2441728,31.663194136472505,4.301599261799582e-05,10.0,0.0001883781346773,2441728,K01000.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.856895349,133.67521,0.554,1.3078,82.2,0.82,1881.0,2960.82,33.1,1,q1_q17_dr25_tce,6021.0,4.537,0.873,291.07446,37.744389,13.098,0
2442084,49.77933427190107,0.10933353351811,0.5,0.0143700388672869,2442084,K06273.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,49.788613011,175.192714,0.753,7.41807,219219.0,32.57,271.0,1.28,1566.8,1,q1_q17_dr25_tce,3892.0,4.708,0.542,291.1601,37.761101,15.591,0
2442359,22.21485041564868,8.481454873173182e-05,7.65,0.0003648956044058,2442359,K03997.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.552834211,131.75468,1.045,1.2887,145.7,18.09,3107.0,21895.36,30.0,1,q1_q17_dr25_tce,5132.0,3.675,2.648,291.22318,37.781551,13.931,0
2442448,158.34115531416816,0.0001923242295596,7.65,0.0003032702562505,2442448,K02812.01,Kepler-1354 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,76.6139446,153.79301,0.851,10.22,498.7,2.61,466.0,11.12,28.6,1,q1_q17_dr25_tce,6173.0,4.408,1.03,291.24518,37.75906,14.357,1
2443393,110.97590203052503,0.0003105218535354,0.5,0.0001158873982609,2443393,K02603.01,,CANDIDATE,CANDIDATE,0.884,0,0,0,0,73.711039,202.7848,0.284,10.062,136.7,1.77,563.0,23.81,21.1,1,q1_q17_dr25_tce,6374.0,4.193,1.502,291.45755,37.742935,12.643,1
2444412,21.961248752850555,0.00044985399416,10.0,0.000932860489152,2444412,K00103.01,Kepler-1710 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.91095177,141.336726,0.014,3.325,864.5,2.62,694.0,54.87,116.9,1,q1_q17_dr25_tce,5650.0,4.5,0.899,291.68335,37.751591,12.593,1
2445129,45.74998453494504,0.0007047512366747,0.5,0.0005460064618229,2445129,K00793.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,10.31872301,173.31543,1.215,3.836,871.7,28.59,876.0,139.26,38.2,1,q1_q17_dr25_tce,5927.0,4.409,1.06,291.84891,37.713501,15.065,0
2445134,25.23800554090829,0.0554920139791079,0.5,0.0148676729388688,2445134,K05983.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,8.412008943,139.6485198,0.539,5.41096,136113.0,50.83,1100.0,345.76,5696.2,1,q1_q17_dr25_tce,6247.0,4.225,1.314,291.8497,37.738621,13.551,0
2445154,698.3791002919453,0.0033165396900478,7.65,0.0008776228106713,2445154,K01023.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,8.4120069,139.64745,0.022,3.923,819.6,1.71,590.0,28.69,39.7,1,q1_q17_dr25_tce,4502.0,4.668,0.621,291.85382,37.74192,15.156,0
2445975,23.72051647661312,0.0034841152625255,0.5,0.0030599206438272,2445975,K00053.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.388887193,172.259054,0.387,2.4475,11267.8,10.72,1212.0,511.3,162.9,1,q1_q17_dr25_tce,5780.0,4.438,1.0,292.03091,37.773529,13.513,0
2446113,346.6832062255345,0.0003177624626232,7.65,0.0002404372560475,2446113,K00379.01,,FALSE POSITIVE,FALSE POSITIVE,0.073,0,0,1,0,6.71725648,170.99733,0.163,2.5207,272.7,2.78,1264.0,603.71,49.1,1,q1_q17_dr25_tce,6078.0,4.094,1.683,292.05676,37.776192,13.319,0
2446113,346.6832062255345,0.0003177624626232,7.65,0.0002404372560475,2446113,K00379.02,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,23.1375919,152.17335,0.429,3.35,114.0,1.83,837.0,115.86,12.9,2,q1_q17_dr25_tce,6078.0,4.094,1.683,292.05676,37.776192,13.319,1
2446134,374.7886418227694,0.0004979210654693,7.65,0.0003556526189246,2446134,K07632.01,,FALSE POSITIVE,FALSE POSITIVE,0.273,1,0,0,0,39.1307086,165.7408,0.013,2.295,201.0,1.54,600.0,30.75,7.4,1,q1_q17_dr25_tce,6295.0,4.401,1.08,292.06082,37.770191,14.372,0
2446623,196.68015636740688,0.0440854201453759,0.5,0.0012546969119134,2446623,K03674.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,175.06586091,179.043787,1.149,4.5181,45134.0,40.63,312.0,2.24,320.6,1,q1_q17_dr25_tce,6021.0,4.57,0.819,292.16528,37.794048,15.62,0
2449053,46.84339711522345,0.0003714607598138,10.0,0.000819452072333,2449053,K07633.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.73975345,131.81739,0.525,4.2,481.8,2.09,1818.0,2580.0,86.2,1,q1_q17_dr25_tce,5271.0,4.436,0.935,292.68985,37.774361,15.141,0
2449074,545.2453325500659,0.0003453382321472,7.65,0.000335269408694,2449074,K00378.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,4.94402197,173.75192,1.157,4.062,363.3,32.92,1419.0,958.29,33.0,1,q1_q17_dr25_tce,6013.0,4.035,1.7,292.6933,37.705513,13.15,0
2449090,79.10625231839786,0.0862007956583862,0.5,0.0171040521711042,2449090,K03702.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.944046127,134.192012,0.964,4.50334,112503.0,54.29,1069.0,308.53,537.2,1,q1_q17_dr25_tce,5780.0,4.438,1.0,292.69629,37.707237,16.237,0
2449245,394.8461069088823,0.0014568045975295,2.9000000000000004,0.0006990437782595,2449245,K06274.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,18.1772927,145.8085,0.039,4.703,213.1,1.5,737.0,69.62,7.9,1,q1_q17_dr25_tce,6158.0,4.455,1.026,292.73026,37.787182,15.324,1
2449431,20.36441617266676,4.550579719179403e-05,10.0,0.0002483025040051,2449431,K02009.01,,CANDIDATE,CANDIDATE,0.936,0,0,0,0,86.7490807,170.29281,0.003,9.179,547.1,2.23,398.0,5.94,35.7,1,q1_q17_dr25_tce,5579.0,4.419,0.97,292.77399,37.797691,13.82,1
2452440,40.49794056400214,0.023323516146,0.5,0.0078691782103438,2452440,K03687.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,8.097050622,138.423529,0.592,5.6736,65620.0,24.01,891.0,149.48,404.9,1,q1_q17_dr25_tce,5753.0,4.423,0.894,293.44687,37.72121,16.474,0
2452450,24.29054426084152,0.0003702839744621,0.5,0.0003193714136152,2452450,K00380.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.0970583,170.81044,0.959,5.699,680.7,4.83,1203.0,495.31,76.4,1,q1_q17_dr25_tce,6573.0,4.2,1.455,293.44879,37.722641,13.11,0
2556650,28.759518242258665,0.0011183522350406,10.0,0.0019975989720231,2556650,K02156.01,Kepler-1124 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.852348262,132.044534,0.295,0.7051,1402.9,1.66,621.0,34.95,33.3,1,q1_q17_dr25_tce,3731.0,4.83,0.433,286.59427,37.891258,15.959,1
2557350,20.05691195516,0.001309264934884,10.0,0.0024689387040735,2557350,K06276.01,,CANDIDATE,CANDIDATE,0.96,0,0,0,0,3.09872834,134.39281,0.133,1.89,248.0,0.64,579.0,26.6,10.1,1,q1_q17_dr25_tce,3628.0,4.842,0.41,286.81915,37.859009,15.87,1
2557430,624.4351846523834,0.0304050653683168,2.9000000000000004,0.0102245255181823,2557430,K06277.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.648868342,131.842892,1.172,2.82428,34769.5,72.32,2882.0,16368.52,477.0,1,q1_q17_dr25_tce,6531.0,4.12,1.524,286.84528,37.815891,11.471,0
2557816,49.04212857173994,0.0001588219632051,5.25,0.0004960900175678,2557816,K00488.01,Kepler-575 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.3789167,176.45197,0.671,3.3427,563.5,2.03,803.0,98.22,42.6,1,q1_q17_dr25_tce,5684.0,4.493,0.808,286.9639,37.829708,14.72,1
2558163,27.077731721932512,0.0001701488498297,7.65,0.000604365444317,2558163,K04655.01,,CANDIDATE,CANDIDATE,0.961,0,0,0,0,17.543847,138.9151,0.579,5.948,196.3,1.15,658.0,44.42,9.9,1,q1_q17_dr25_tce,5957.0,4.579,0.791,287.06534,37.899479,15.388,1
